	0.000000	0.000000	0.072251
	0.100000	0.000000	-0.035018
	0.200000	0.000000	-0.009314
	0.300000	0.000000	-0.045485
	0.400000	0.000000	-0.063331
	0.500000	0.000000	0.064494
	0.600000	0.000000	-0.013810
	0.700000	0.000000	-0.022902
	0.800000	0.000000	0.041630
	0.900000	0.000000	0.118881
	1.000000	0.000000	-0.038380
	1.100000	0.000000	-0.029856
	1.200000	1.000000	0.011852
	1.300000	1.000000	0.081604
	1.400000	1.000000	-0.075562
	1.500000	1.000000	-0.099406
	1.600000	1.000000	-0.000400
	1.700000	1.000000	-0.015851
	1.800000	0.000000	0.009286
	1.900000	0.000000	-0.036497
	2.000000	1.000000	0.077430
	2.100000	1.000000	0.073230
	2.200000	1.000000	0.010177
	2.300000	0.000000	0.046930
	2.400000	0.000000	0.006753
	2.500000	0.000000	-0.052626
	2.600000	0.000000	-0.048461
	2.700000	0.000000	0.009406
	2.800000	1.000000	-0.087686
	2.900000	1.000000	-0.020989
	3.000000	0.000000	-0.012591
	3.100000	0.000000	0.063804
	3.200000	1.000000	0.056115
	3.300000	1.000000	0.050887
	3.400000	1.000000	0.051521
	3.500000	0.000000	-0.058021
	3.600000	0.000000	0.007708
	3.700000	0.000000	-0.118124
	3.800000	0.000000	0.031265
	3.900000	1.000000	0.069572
	4.000000	1.000000	-0.017623
	4.100000	1.000000	0.017782
	4.200000	0.000000	0.041319
	4.300000	0.000000	0.034470
	4.400000	1.000000	-0.039146
	4.500000	0.000000	0.000737
	4.600000	1.000000	-0.036393
	4.700000	1.000000	0.024410
	4.800000	0.000000	0.033003
	4.900000	0.000000	0.009467
	5.000000	1.000000	-0.063591
	5.100000	1.000000	0.032541
	5.200000	1.000000	-0.041286
	5.300000	1.000000	0.090245
	5.400000	0.000000	-0.090128
	5.500000	1.000000	-0.126536
	5.600000	1.000000	-0.077556
	5.700000	1.000000	-0.016714
	5.800000	1.000000	0.035401
	5.900000	0.000000	-0.010880
	6.000000	0.000000	-0.023401
	6.100000	0.000000	-0.063021
	6.200000	0.000000	0.027438
	6.300000	1.000000	0.027124
	6.400000	1.000000	-0.074763
	6.500000	1.000000	-0.041309
	6.600000	1.000000	0.006555
	6.700000	1.000000	0.008826
	6.800000	1.000000	-0.041326
	6.900000	0.000000	-0.007210
	7.000000	1.000000	-0.039619
	7.100000	1.000000	0.017376
	7.200000	1.000000	0.039591
	7.300000	1.000000	-0.033582
	7.400000	0.000000	-0.025984
	7.500000	0.000000	-0.080312
	7.600000	1.000000	0.083377
	7.700000	0.000000	-0.012752
	7.800000	1.000000	-0.055804
	7.900000	1.000000	-0.031470
	8.000000	1.000000	-0.036531
	8.100000	1.000000	0.055449
	8.200000	0.000000	-0.052477
	8.300000	1.000000	-0.013660
	8.400000	1.000000	0.013659
	8.500000	1.000000	0.003728
	8.600000	1.000000	-0.050438
	8.700000	0.000000	0.056238
	8.800000	1.000000	-0.017977
	8.900000	0.000000	0.081904
	9.000000	0.000000	0.050183
	9.100000	1.000000	-0.010799
	9.200000	1.000000	-0.009733
	9.300000	1.000000	0.025083
	9.400000	0.000000	-0.056104
	9.500000	1.000000	-0.076368
	9.600000	0.000000	-0.002994
	9.700000	0.000000	0.047460
	9.800000	1.000000	0.089221
	9.900000	0.000000	-0.017095
	10.000000	1.000000	0.046070
	10.100000	1.000000	0.004295
	10.200000	0.000000	0.019445
	10.300000	0.000000	0.011279
	10.400000	0.000000	-0.042177
	10.500000	0.000000	0.004730
	10.600000	0.000000	-0.020229
	10.700000	1.000000	0.025124
	10.800000	0.000000	0.016262
	10.900000	1.000000	-0.006696
	11.000000	0.000000	-0.081491
	11.100000	0.000000	-0.015924
	11.200000	1.000000	0.014000
	11.300000	1.000000	0.050898
	11.400000	1.000000	-0.009008
	11.500000	1.000000	0.011170
	11.600000	1.000000	-0.097633
	11.700000	0.000000	0.037742
	11.800000	1.000000	0.020170
	11.900000	1.000000	-0.003764
	12.000000	0.000000	0.059310
	12.100000	0.000000	-0.018972
	12.200000	1.000000	0.053839
	12.300000	1.000000	0.047321
	12.400000	1.000000	0.068722
	12.500000	0.000000	0.028883
	12.600000	0.000000	0.061740
	12.700000	0.000000	0.068579
	12.800000	1.000000	-0.017844
	12.900000	1.000000	-0.072015
	13.000000	1.000000	0.073234
	13.100000	1.000000	-0.036942
	13.200000	0.000000	0.063825
	13.300000	0.000000	-0.048564
	13.400000	0.000000	-0.109177
	13.500000	0.000000	0.002289
	13.600000	0.000000	0.093593
	13.700000	1.000000	0.063809
	13.800000	0.000000	0.007766
	13.900000	1.000000	-0.074581
	14.000000	1.000000	-0.029710
	14.100000	1.000000	0.111989
	14.200000	1.000000	0.099877
	14.300000	1.000000	0.055052
	14.400000	1.000000	0.085916
	14.500000	1.000000	-0.021268
	14.600000	0.000000	-0.118335
	14.700000	1.000000	0.092466
	14.800000	0.000000	0.083281
	14.900000	0.000000	0.110975
	15.000000	0.000000	0.062220
	15.100000	1.000000	0.062284
	15.200000	0.000000	-0.017356
	15.300000	1.000000	0.004253
	15.400000	1.000000	0.130531
	15.500000	0.000000	-0.006910
	15.600000	1.000000	0.076867
	15.700000	1.000000	0.013144
	15.800000	0.000000	-0.027035
	15.900000	0.000000	0.076293
	16.000000	0.000000	0.057830
	16.100000	0.000000	0.187438
	16.200000	0.000000	0.093176
	16.300000	1.000000	0.053568
	16.400000	1.000000	0.111386
	16.500000	0.000000	0.021640
	16.600000	0.000000	0.110622
	16.700000	0.000000	0.180785
	16.800000	1.000000	-0.025784
	16.900000	1.000000	0.119321
	17.000000	0.000000	0.015596
	17.100000	0.000000	0.173653
	17.200000	0.000000	0.100140
	17.300000	1.000000	0.163859
	17.400000	1.000000	0.046272
	17.500000	0.000000	0.090354
	17.600000	1.000000	0.081014
	17.700000	0.000000	0.142421
	17.800000	1.000000	0.090981
	17.900000	1.000000	0.158149
	18.000000	0.000000	0.079428
	18.100000	1.000000	0.049175
	18.200000	1.000000	0.115373
	18.300000	1.000000	-0.002033
	18.400000	0.000000	0.197102
	18.500000	0.000000	0.100683
	18.600000	1.000000	0.123564
	18.700000	0.000000	0.108326
	18.800000	1.000000	0.105203
	18.900000	0.000000	0.060184
	19.000000	0.000000	0.187973
	19.100000	1.000000	0.074565
	19.200000	1.000000	0.168398
	19.300000	1.000000	0.253728
	19.400000	1.000000	0.034018
	19.500000	0.000000	0.099130
	19.600000	0.000000	0.131315
	19.700000	1.000000	0.166061
	19.800000	1.000000	0.079090
	19.900000	0.000000	0.071399
	20.000000	0.000000	0.145278
	20.100000	0.000000	0.141575
	20.200000	1.000000	0.098933
	20.300000	0.000000	0.148498
	20.400000	0.000000	0.290131
	20.500000	0.000000	0.112256
	20.600000	1.000000	0.061437
	20.700000	1.000000	0.150282
	20.800000	1.000000	0.155774
	20.900000	1.000000	0.043769
	21.000000	1.000000	0.160694
	21.100000	1.000000	0.270805
	21.200000	0.000000	0.073280
	21.300000	1.000000	0.175252
	21.400000	0.000000	0.120160
	21.500000	1.000000	0.265063
	21.600000	1.000000	0.236623
	21.700000	0.000000	0.252940
	21.800000	0.000000	0.030675
	21.900000	1.000000	0.237796
	22.000000	1.000000	0.186483
	22.100000	1.000000	0.175131
	22.200000	0.000000	0.189684
	22.300000	1.000000	0.140063
	22.400000	1.000000	0.140609
	22.500000	1.000000	0.194524
	22.600000	1.000000	0.224997
	22.700000	1.000000	0.216948
	22.800000	1.000000	0.271761
	22.900000	1.000000	0.216659
	23.000000	1.000000	0.065745
	23.100000	1.000000	0.202355
	23.200000	1.000000	0.183619
	23.300000	0.000000	0.272327
	23.400000	0.000000	0.228678
	23.500000	1.000000	0.356714
	23.600000	1.000000	0.213108
	23.700000	1.000000	0.283108
	23.800000	1.000000	0.239377
	23.900000	0.000000	0.179082
	24.000000	0.000000	0.209874
	24.100000	0.000000	0.219817
	24.200000	0.000000	0.271271
	24.300000	1.000000	0.352163
	24.400000	0.000000	0.389552
	24.500000	0.000000	0.116997
	24.600000	1.000000	0.297564
	24.700000	1.000000	0.279920
	24.800000	1.000000	0.304544
	24.900000	0.000000	0.270486
	25.000000	0.000000	0.203198
	25.100000	0.000000	0.273065
	25.200000	0.000000	0.282824
	25.300000	0.000000	0.165875
	25.400000	0.000000	0.255956
	25.500000	1.000000	0.409692
	25.600000	0.000000	0.254196
	25.700000	0.000000	0.280747
	25.800000	1.000000	0.227657
	25.900000	1.000000	0.297306
	26.000000	0.000000	0.321410
	26.100000	0.000000	0.217342
	26.200000	1.000000	0.171157
	26.300000	0.000000	0.342720
	26.400000	0.000000	0.229114
